Año,Mes,CCAA,Producto,Volumen (miles de kg),Penetración (%)
2020,5,Baleares,PLATANOS,1789.98,89.37
2020,5,Baleares,MANZANAS,1473.09,75.94
2020,5,Baleares,PERAS,480.04,49.04
2020,5,Baleares,MELOCOTONES,147.34,28.35
2020,5,Baleares,NECTARINAS,129.75,28.44
2020,5,Baleares,ALBARICOQUES,297.93,30.95
2020,5,Baleares,FRESAS/FRESON,530.75,66.59
2020,5,Baleares,MELON,701.02,32.1
2020,5,Baleares,SANDIA,1015.96,38.84
2020,5,Baleares,CIRUELAS,31.71,7.49
2020,5,Baleares,CEREZAS,86.66,18.1
2020,5,Baleares,UVAS,136.06,20.73
2020,5,Baleares,KIWI,280.76,39.96
2020,5,Baleares,AGUACATE,287.64,50.17
2020,5,Baleares,PIÑA,193.64,17.81
2020,5,Baleares,OTRAS FRUTAS FRESCAS,442.65,39.96
2020,5,Baleares,POMELO,33.76,3.36
2020,5,Baleares,CHIRIMOYA,0.0,0.0
2020,5,Baleares,MANGO,125.52,15.77
2020,5,Baleares,FRUTAS IV GAMA,337.63,30.72
2020,5,Canarias,T.FRUTAS FRESCAS,18495.73,98.23
2020,5,Canarias,NARANJAS,3493.12,51.57
2020,5,Canarias,MANDARINAS,591.97,27.73
2020,5,Canarias,LIMONES,623.76,42.19
2020,5,Canarias,PLATANOS,3636.14,80.24
2020,5,Canarias,MANZANAS,2201.35,74.91
2020,5,Canarias,PERAS,1320.2,50.65
2020,5,Canarias,MELOCOTONES,121.44,9.32
2020,5,Canarias,NECTARINAS,216.58,15.07
2020,5,Canarias,ALBARICOQUES,162.79,13.93
2020,5,Canarias,FRESAS/FRESON,674.73,48.58
2020,5,Canarias,MELON,516.83,18.6
2020,5,Canarias,SANDIA,1690.1,43.48
2020,5,Canarias,CIRUELAS,34.48,5.6
2020,5,Canarias,CEREZAS,20.96,4.26
2020,5,Canarias,UVAS,211.92,13.92
2020,5,Canarias,KIWI,640.14,40.75
2020,5,Canarias,AGUACATE,797.11,48.36
2020,5,Canarias,PIÑA,252.83,14.63
2020,5,Canarias,OTRAS FRUTAS FRESCAS,1289.28,47.6
2020,5,Canarias,POMELO,139.79,4.08
2020,5,Canarias,CHIRIMOYA,0.0,0.0
2020,5,Canarias,MANGO,13.24,2.58
2020,5,Canarias,FRUTAS IV GAMA,943.47,35.7
2020,5,Cantabria,T.FRUTAS FRESCAS,4541.93,97.09
2020,5,Cantabria,NARANJAS,1342.55,64.11
2020,5,Cantabria,MANDARINAS,108.02,24.23
2020,5,Cantabria,LIMONES,68.05,21.22
2020,5,Cantabria,PLATANOS,684.39,78.42
2020,5,Cantabria,MANZANAS,659.5,77.93
2020,5,Cantabria,PERAS,215.68,49.68
2020,5,Cantabria,MELOCOTONES,39.48,16.52
2020,5,Cantabria,NECTARINAS,93.2,41.62
2020,5,Cantabria,ALBARICOQUES,121.29,43.31
2020,5,Cantabria,FRESAS/FRESON,364.32,71.36
2020,5,Cantabria,MELON,81.88,17.45
2020,5,Cantabria,SANDIA,250.2,32.91
2020,5,Cantabria,CIRUELAS,20.53,6.92
2020,5,Cantabria,CEREZAS,64.59,22.73
2020,5,Cantabria,UVAS,13.58,6.59
2020,5,Cantabria,KIWI,150.99,35.92
2020,5,Cantabria,AGUACATE,36.11,14.33
2020,5,Cantabria,PIÑA,87.66,14.59
2020,5,Cantabria,OTRAS FRUTAS FRESCAS,139.92,46.36
2020,5,Cantabria,POMELO,7.06,2.32
2020,5,Cantabria,CHIRIMOYA,0.0,0.0
2020,5,Cantabria,MANGO,22.07,7.19
2020,5,Cantabria,FRUTAS IV GAMA,209.7,18.78
2020,5,Castilla La Mancha,T.FRUTAS FRESCAS,18588.31,96.18
2020,5,Castilla La Mancha,NARANJAS,4526.78,67.42
2020,5,Castilla La Mancha,MANDARINAS,355.58,16.39
2020,5,Castilla La Mancha,LIMONES,540.65,53.25
2020,5,Castilla La Mancha,PLATANOS,2684.87,82.03
2020,5,Castilla La Mancha,MANZANAS,1794.71,74.49
2020,5,Castilla La Mancha,PERAS,928.51,54.6
2020,5,Castilla La Mancha,MELOCOTONES,246.31,25.03
2020,5,Castilla La Mancha,NECTARINAS,162.85,18.38
2020,5,Castilla La Mancha,ALBARICOQUES,556.31,36.32
2020,5,Castilla La Mancha,FRESAS/FRESON,813.61,57.9
2020,5,Castilla La Mancha,MELON,765.71,36.9
2020,5,Castilla La Mancha,SANDIA,3349.07,50.75
2020,5,Castilla La Mancha,CIRUELAS,36.06,8.99
2020,5,Castilla La Mancha,CEREZAS,287.48,19.07
2020,5,Castilla La Mancha,UVAS,105.89,9.62
2020,5,Castilla La Mancha,KIWI,447.68,40.23
2020,5,Castilla La Mancha,AGUACATE,168.64,27.8
2020,5,Castilla La Mancha,PIÑA,307.15,16.99
2020,5,Castilla La Mancha,OTRAS FRUTAS FRESCAS,510.44,42.25
2020,5,Castilla La Mancha,POMELO,35.53,2.9
2020,5,Castilla La Mancha,CHIRIMOYA,0.0,0.0
2020,5,Castilla La Mancha,MANGO,64.61,7.64
2020,5,Castilla La Mancha,FRUTAS IV GAMA,479.0,21.94
2020,5,Castilla Leon,T.FRUTAS FRESCAS,26076.97,97.86
2020,5,Castilla Leon,NARANJAS,6483.29,70.07
2020,5,Castilla Leon,MANDARINAS,528.74,23.53
2020,5,Castilla Leon,LIMONES,878.24,47.42
2020,5,Castilla Leon,PLATANOS,3695.07,84.78
2020,5,Castilla Leon,MANZANAS,3057.09,77.68
2020,5,Castilla Leon,PERAS,1528.74,62.73
2020,5,Castilla Leon,MELOCOTONES,405.24,29.69
2020,5,Castilla Leon,NECTARINAS,651.47,33.14
2020,5,Castilla Leon,ALBARICOQUES,675.55,41.18
2020,5,Castilla Leon,FRESAS/FRESON,1507.68,64.18
2020,5,Castilla Leon,MELON,1268.11,30.26
2020,5,Castilla Leon,SANDIA,2553.45,38.95
2020,5,Castilla Leon,CIRUELAS,56.58,7.61
2020,5,Castilla Leon,CEREZAS,390.57,31.35
2020,5,Castilla Leon,UVAS,95.17,11.0
2020,5,Castilla Leon,KIWI,759.03,41.45
2020,5,Castilla Leon,AGUACATE,328.03,32.93
2020,5,Castilla Leon,PIÑA,436.36,14.49
2020,5,Castilla Leon,OTRAS FRUTAS FRESCAS,778.54,40.27
2020,5,Castilla Leon,POMELO,76.77,2.7
2020,5,Castilla Leon,CHIRIMOYA,0.0,0.0
2020,5,Castilla Leon,MANGO,157.19,10.55
2020,5,Castilla Leon,FRUTAS IV GAMA,863.6,28.84
2020,5,Cataluña,T.FRUTAS FRESCAS,74537.73,97.44
2020,5,Cataluña,NARANJAS,15135.29,66.05
2020,5,Cataluña,MANDARINAS,1205.96,21.14
2020,5,Cataluña,LIMONES,2486.2,49.73
2020,5,Cataluña,PLATANOS,10409.13,84.82
2020,5,Cataluña,MANZANAS,9149.22,76.63
2020,5,Cataluña,PERAS,3667.23,53.52
2020,5,Cataluña,MELOCOTONES,1683.19,36.38
2020,5,Cataluña,NECTARINAS,1137.09,26.26
2020,5,Cataluña,ALBARICOQUES,2197.8,42.48
2020,5,Cataluña,FRESAS/FRESON,4555.19,67.11
2020,5,Cataluña,MELON,4160.64,39.26
2020,5,Cataluña,SANDIA,8053.81,50.43
2020,5,Cataluña,CIRUELAS,240.5,10.89
2020,5,Cataluña,CEREZAS,1632.78,35.4
2020,5,Cataluña,UVAS,656.29,18.22
2020,5,Cataluña,KIWI,2047.08,40.1
2020,5,Cataluña,AGUACATE,1208.88,38.63
2020,5,Cataluña,PIÑA,1644.28,22.31
2020,5,Cataluña,OTRAS FRUTAS FRESCAS,3267.16,51.84
2020,5,Cataluña,POMELO,220.73,5.06
2020,5,Cataluña,CHIRIMOYA,1.77,0.11
2020,5,Cataluña,MANGO,623.39,14.64
2020,5,Cataluña,FRUTAS IV GAMA,2768.11,30.65
2020,5,Extremadura,T.FRUTAS FRESCAS,10520.05,96.45
2020,5,Extremadura,NARANJAS,2640.1,61.47
2020,5,Extremadura,MANDARINAS,175.31,17.98
2020,5,Extremadura,LIMONES,228.5,32.91
2020,5,Extremadura,PLATANOS,1457.63,81.3
2020,5,Extremadura,MANZANAS,1200.39,72.65
2020,5,Extremadura,PERAS,413.16,51.24
2020,5,Extremadura,MELOCOTONES,197.86,30.54
2020,5,Extremadura,NECTARINAS,140.73,19.95
2020,5,Extremadura,ALBARICOQUES,509.82,41.31
2020,5,Extremadura,FRESAS/FRESON,496.14,62.63
2020,5,Extremadura,MELON,457.18,32.36
2020,5,Extremadura,SANDIA,1584.04,42.71
2020,5,Extremadura,CIRUELAS,25.96,8.62
2020,5,Extremadura,CEREZAS,174.36,31.63
2020,5,Extremadura,UVAS,61.57,14.34
2020,5,Extremadura,KIWI,276.69,35.4
2020,5,Extremadura,AGUACATE,55.28,23.09
2020,5,Extremadura,PIÑA,109.64,10.62
2020,5,Extremadura,OTRAS FRUTAS FRESCAS,315.69,32.19
2020,5,Extremadura,POMELO,2.67,0.37
2020,5,Extremadura,CHIRIMOYA,1.18,0.56
2020,5,Extremadura,MANGO,30.38,8.45
2020,5,Extremadura,FRUTAS IV GAMA,477.01,26.9
2020,5,Galicia,T.FRUTAS FRESCAS,25937.33,99.13
2020,5,Galicia,NARANJAS,5487.46,62.99
2020,5,Galicia,MANDARINAS,593.46,24.6
2020,5,Galicia,LIMONES,587.72,37.91
2020,5,Galicia,PLATANOS,4248.23,91.2
2020,5,Galicia,MANZANAS,3581.13,80.45
2020,5,Galicia,PERAS,1140.93,45.81
2020,5,Galicia,MELOCOTONES,453.21,26.9
2020,5,Galicia,NECTARINAS,1027.18,37.02
2020,5,Galicia,ALBARICOQUES,553.24,37.91
2020,5,Galicia,FRESAS/FRESON,1516.52,68.8
2020,5,Galicia,MELON,1121.84,40.24
2020,5,Galicia,SANDIA,1473.76,36.32
2020,5,Galicia,CIRUELAS,120.31,10.62
2020,5,Galicia,CEREZAS,472.96,23.62
2020,5,Galicia,UVAS,258.43,18.5
2020,5,Galicia,KIWI,1041.35,46.42
2020,5,Galicia,AGUACATE,403.66,29.79
2020,5,Galicia,PIÑA,654.27,23.58
2020,5,Galicia,OTRAS FRUTAS FRESCAS,1201.67,49.68
2020,5,Galicia,POMELO,48.87,2.28
2020,5,Galicia,CHIRIMOYA,0.0,0.0
2020,5,Galicia,MANGO,175.13,12.61
2020,5,Galicia,FRUTAS IV GAMA,645.49,25.9
2020,5,La Rioja,T.FRUTAS FRESCAS,2641.97,99.76
2020,5,La Rioja,NARANJAS,735.19,66.16
2020,5,La Rioja,MANDARINAS,97.94,24.48
2020,5,La Rioja,LIMONES,67.24,39.57
2020,5,La Rioja,PLATANOS,391.13,87.67
2020,5,La Rioja,MANZANAS,261.33,56.65
2020,5,La Rioja,PERAS,110.66,51.71
2020,5,La Rioja,MELOCOTONES,29.49,18.26
2020,5,La Rioja,NECTARINAS,36.77,25.87
2020,5,La Rioja,ALBARICOQUES,83.61,25.37
2020,5,La Rioja,FRESAS/FRESON,158.88,58.39
2020,5,La Rioja,MELON,49.63,19.86
2020,5,La Rioja,SANDIA,257.81,24.36
2020,5,La Rioja,CIRUELAS,2.89,4.62
2020,5,La Rioja,CEREZAS,36.72,20.19
2020,5,La Rioja,UVAS,18.8,7.89
2020,5,La Rioja,KIWI,79.94,34.85
2020,5,La Rioja,AGUACATE,26.8,20.92
2020,5,La Rioja,PIÑA,29.34,13.24
2020,5,La Rioja,OTRAS FRUTAS FRESCAS,167.81,40.27
2020,5,La Rioja,POMELO,7.34,5.77
2020,5,La Rioja,CHIRIMOYA,0.0,0.0
2020,5,La Rioja,MANGO,40.11,5.69
2020,5,La Rioja,FRUTAS IV GAMA,57.34,21.33
2020,5,Madrid,T.FRUTAS FRESCAS,63223.14,98.61
2020,5,Madrid,NARANJAS,13531.03,65.74
2020,5,Madrid,MANDARINAS,1187.11,25.62
2020,5,Madrid,LIMONES,1695.23,46.65
2020,5,Madrid,PLATANOS,8949.58,84.58
2020,5,Madrid,MANZANAS,7378.79,76.99
2020,5,Madrid,PERAS,3337.36,57.62
2020,5,Madrid,MELOCOTONES,1051.49,30.24
2020,5,Madrid,NECTARINAS,939.53,27.37
2020,5,Madrid,ALBARICOQUES,2115.3,46.03
2020,5,Madrid,FRESAS/FRESON,4108.58,69.43
2020,5,Madrid,MELON,3092.37,36.5
2020,5,Madrid,SANDIA,7119.24,50.09
2020,5,Madrid,CIRUELAS,202.29,9.98
2020,5,Madrid,CEREZAS,756.94,25.13
2020,5,Madrid,UVAS,451.73,18.25
2020,5,Madrid,KIWI,2048.76,42.99
2020,5,Madrid,AGUACATE,994.19,38.65
2020,5,Madrid,PIÑA,1796.31,23.75
2020,5,Madrid,OTRAS FRUTAS FRESCAS,2467.31,52.87
2020,5,Madrid,POMELO,131.39,2.45
2020,5,Madrid,CHIRIMOYA,1.41,0.11
2020,5,Madrid,MANGO,530.92,16.89
2020,5,Madrid,FRUTAS IV GAMA,2398.65,29.65
2020,5,Murcia,T.FRUTAS FRESCAS,16501.76,96.71
2020,5,Murcia,NARANJAS,3527.15,45.02
2020,5,Murcia,MANDARINAS,122.63,13.73
2020,5,Murcia,LIMONES,516.83,32.11
2020,5,Murcia,PLATANOS,2010.93,85.61
2020,5,Murcia,MANZANAS,1321.27,76.33
2020,5,Murcia,PERAS,451.76,39.81
2020,5,Murcia,MELOCOTONES,325.5,33.0
2020,5,Murcia,NECTARINAS,239.24,16.78
2020,5,Murcia,ALBARICOQUES,3571.33,38.42
2020,5,Murcia,FRESAS/FRESON,558.69,58.33
2020,5,Murcia,MELON,426.45,19.44
2020,5,Murcia,SANDIA,1802.9,40.43
2020,5,Murcia,CIRUELAS,57.67,12.07
2020,5,Murcia,CEREZAS,180.48,22.46
2020,5,Murcia,UVAS,51.93,14.43
2020,5,Murcia,KIWI,325.34,36.42
2020,5,Murcia,AGUACATE,222.16,43.57
2020,5,Murcia,PIÑA,294.12,16.46
2020,5,Murcia,OTRAS FRUTAS FRESCAS,495.38,47.45
2020,5,Murcia,POMELO,11.7,2.53
2020,5,Murcia,CHIRIMOYA,0.0,0.0
2020,5,Murcia,MANGO,74.38,14.04
2020,5,Murcia,FRUTAS IV GAMA,488.7,34.44
2020,5,Navarra,T.FRUTAS FRESCAS,6133.24,95.37
2020,5,Navarra,NARANJAS,1599.04,54.24
2020,5,Navarra,MANDARINAS,74.46,17.55
2020,5,Navarra,LIMONES,131.56,32.68
2020,5,Navarra,PLATANOS,856.55,77.8
2020,5,Navarra,MANZANAS,1021.06,77.68
2020,5,Navarra,PERAS,240.31,51.16
2020,5,Navarra,MELOCOTONES,73.75,26.71
2020,5,Navarra,NECTARINAS,58.37,26.36
2020,5,Navarra,ALBARICOQUES,101.93,45.62
2020,5,Navarra,FRESAS/FRESON,483.9,70.6
2020,5,Navarra,MELON,225.28,28.66
2020,5,Navarra,SANDIA,449.33,30.35
2020,5,Navarra,CIRUELAS,13.48,5.74
2020,5,Navarra,CEREZAS,127.43,33.96
2020,5,Navarra,UVAS,39.07,20.16
2020,5,Navarra,KIWI,269.7,47.2
2020,5,Navarra,AGUACATE,106.89,39.62
2020,5,Navarra,PIÑA,124.7,13.29
2020,5,Navarra,OTRAS FRUTAS FRESCAS,136.43,38.24
2020,5,Navarra,POMELO,7.15,3.68
2020,5,Navarra,CHIRIMOYA,0.0,0.0
2020,5,Navarra,MANGO,29.05,14.89
2020,5,Navarra,FRUTAS IV GAMA,364.45,36.4
2020,5,Pais Vasco,T.FRUTAS FRESCAS,23332.96,98.64
2020,5,Pais Vasco,NARANJAS,4746.69,69.86
2020,5,Pais Vasco,MANDARINAS,496.95,28.33
2020,5,Pais Vasco,LIMONES,643.88,50.42
2020,5,Pais Vasco,PLATANOS,3442.99,88.9
2020,5,Pais Vasco,MANZANAS,3101.37,73.18
2020,5,Pais Vasco,PERAS,1091.8,45.98
2020,5,Pais Vasco,MELOCOTONES,658.72,38.75
2020,5,Pais Vasco,NECTARINAS,667.57,44.66
2020,5,Pais Vasco,ALBARICOQUES,875.14,52.58
2020,5,Pais Vasco,FRESAS/FRESON,1477.61,67.86
2020,5,Pais Vasco,MELON,808.73,34.29
2020,5,Pais Vasco,SANDIA,1992.44,39.31
2020,5,Pais Vasco,CIRUELAS,152.4,13.84
2020,5,Pais Vasco,CEREZAS,439.21,39.69
2020,5,Pais Vasco,UVAS,165.89,15.97
2020,5,Pais Vasco,KIWI,865.48,45.34
2020,5,Pais Vasco,AGUACATE,352.94,46.17
2020,5,Pais Vasco,PIÑA,472.9,22.62
2020,5,Pais Vasco,OTRAS FRUTAS FRESCAS,880.24,52.19
2020,5,Pais Vasco,POMELO,169.91,6.76
2020,5,Pais Vasco,CHIRIMOYA,0.0,0.0
2020,5,Pais Vasco,MANGO,105.88,8.58
2020,5,Pais Vasco,FRUTAS IV GAMA,1227.48,36.16
2020,5,Valencia,T.FRUTAS FRESCAS,42950.04,97.24
2020,5,Valencia,NARANJAS,7945.03,51.05
2020,5,Valencia,MANDARINAS,361.07,14.62
2020,5,Valencia,LIMONES,1064.01,41.02
2020,5,Valencia,PLATANOS,7522.41,88.23
2020,5,Valencia,MANZANAS,4797.49,74.94
2020,5,Valencia,PERAS,2239.59,53.61
2020,5,Valencia,MELOCOTONES,976.12,31.54
2020,5,Valencia,NECTARINAS,456.16,15.81
2020,5,Valencia,ALBARICOQUES,1093.43,37.53
2020,5,Valencia,FRESAS/FRESON,2502.33,62.79
2020,5,Valencia,MELON,2288.25,28.09
2020,5,Valencia,SANDIA,5352.88,36.99
2020,5,Valencia,CIRUELAS,184.2,13.5
2020,5,Valencia,CEREZAS,682.5,25.22
2020,5,Valencia,UVAS,409.78,16.15
2020,5,Valencia,KIWI,1352.83,41.75
2020,5,Valencia,AGUACATE,670.98,34.34
2020,5,Valencia,PIÑA,952.61,18.46
2020,5,Valencia,OTRAS FRUTAS FRESCAS,2098.38,48.03
2020,5,Valencia,POMELO,101.16,1.89
2020,5,Valencia,CHIRIMOYA,0.0,0.0
2020,5,Valencia,MANGO,282.05,11.89
2020,5,Valencia,FRUTAS IV GAMA,1567.93,26.15
2020,6,Total Nacional,TOTAL PATATAS,118550.07,81.51
2020,6,Total Nacional,PATATAS FRESCAS,85621.93,68.63
2020,6,Total Nacional,PATATAS CONGELADAS,3684.93,10.58
2020,6,Total Nacional,PATATAS PROCESADAS,5848.64,50.87
2020,6,Total Nacional,PATATAS FRITAS,4989.75,49.28
2020,6,Total Nacional,T.HORTALIZAS FRESCAS,247215.64,97.59
2020,6,Total Nacional,TOMATES,66660.26,86.26
2020,6,Total Nacional,CEBOLLAS,30376.89,71.38
2020,6,Total Nacional,AJOS,3049.76,36.01
2020,6,Total Nacional,COLES,4628.83,15.95
2020,6,Total Nacional,PEPINOS,12863.51,48.65
2020,6,Total Nacional,JUDIAS VERDES,7050.12,31.69
2020,6,Total Nacional,PIMIENTOS,22352.62,72.63
2020,6,Total Nacional,CHAMPIÑONES+O.SETAS,5323.71,41.4
2020,6,Total Nacional,LECHUGA/ESC./ENDIVIA,18751.71,70.13
2020,6,Total Nacional,ESPARRAGOS,2592.73,12.3
2020,6,Total Nacional,VERDURAS DE HOJA,4494.24,25.89
2020,6,Total Nacional,BERENJENAS,8200.39,36.35
2020,6,Total Nacional,ZANAHORIAS,15131.89,58.81
2020,6,Total Nacional,CALABACINES,18255.28,56.85
2020,6,Total Nacional,OTR.HORTALIZAS/VERD.,27483.7,70.21
2020,6,Total Nacional,BROCOLI,3866.62,19.19
2020,6,Total Nacional,ALCACHOFAS,1744.45,10.11
2020,6,Total Nacional,APIO,1576.24,9.11
2020,6,Total Nacional,COLIFLOR,1271.52,6.29
2020,6,Total Nacional,VERD./HORT. IV GAMA,26704.91,65.87
2020,6,Total Nacional,PUERRO,3366.6,26.15
2020,6,Andalucia,TOTAL PATATAS,21679.98,81.78
2020,6,Andalucia,PATATAS FRESCAS,14856.18,65.6
2020,6,Andalucia,PATATAS CONGELADAS,779.46,13.53
2020,6,Andalucia,PATATAS PROCESADAS,1208.87,53.73
2020,6,Andalucia,PATATAS FRITAS,1058.41,51.94
2020,6,Andalucia,T.HORTALIZAS FRESCAS,42323.46,97.7
2020,6,Andalucia,TOMATES,13847.5,86.26
2020,6,Andalucia,CEBOLLAS,4938.11,70.89
2020,6,Andalucia,AJOS,619.17,41.9
2020,6,Andalucia,COLES,588.43,12.49
2020,6,Andalucia,PEPINOS,2251.39,51.94
2020,6,Andalucia,JUDIAS VERDES,894.83,24.38
2020,6,Andalucia,PIMIENTOS,3952.12,76.54
2020,6,Andalucia,CHAMPIÑONES+O.SETAS,864.22,39.76
2020,6,Andalucia,LECHUGA/ESC./ENDIVIA,2936.71,70.22
2020,6,Andalucia,ESPARRAGOS,221.3,8.87
2020,6,Andalucia,VERDURAS DE HOJA,591.36,22.87
2020,6,Andalucia,BERENJENAS,1540.3,34.92
2020,6,Andalucia,ZANAHORIAS,2323.81,54.95
2020,6,Andalucia,CALABACINES,3138.1,54.32
2020,6,Andalucia,OTR.HORTALIZAS/VERD.,3616.11,67.18
2020,6,Andalucia,BROCOLI,489.6,17.68
2020,6,Andalucia,ALCACHOFAS,240.77,10.81
2020,6,Andalucia,APIO,293.51,11.38
2020,6,Andalucia,COLIFLOR,322.73,7.99
2020,6,Andalucia,VERD./HORT. IV GAMA,4613.15,62.51
2020,6,Andalucia,PUERRO,414.87,21.16
2020,6,Aragon,TOTAL PATATAS,3514.47,83.73
2020,6,Aragon,PATATAS FRESCAS,2834.82,79.96
2020,6,Aragon,PATATAS CONGELADAS,46.42,7.28
2020,6,Aragon,PATATAS PROCESADAS,126.65,44.11
2020,6,Aragon,PATATAS FRITAS,115.41,43.66
2020,6,Aragon,T.HORTALIZAS FRESCAS,9189.68,97.68
2020,6,Aragon,TOMATES,2251.05,92.03
2020,6,Aragon,CEBOLLAS,1048.32,75.83
2020,6,Aragon,AJOS,94.92,40.84
2020,6,Aragon,COLES,53.91,9.98
2020,6,Aragon,PEPINOS,574.13,57.39
2020,6,Aragon,JUDIAS VERDES,454.87,56.24
2020,6,Aragon,PIMIENTOS,586.93,73.66
2020,6,Aragon,CHAMPIÑONES+O.SETAS,182.73,49.72
2020,6,Aragon,LECHUGA/ESC./ENDIVIA,863.16,80.56
2020,6,Aragon,ESPARRAGOS,178.31,17.51
2020,6,Aragon,VERDURAS DE HOJA,373.46,36.83
2020,6,Aragon,BERENJENAS,176.24,32.28
2020,6,Aragon,ZANAHORIAS,369.61,57.44
2020,6,Aragon,CALABACINES,671.93,63.36
2020,6,Aragon,OTR.HORTALIZAS/VERD.,1310.11,77.63
2020,6,Aragon,BROCOLI,190.63,18.92
2020,6,Aragon,ALCACHOFAS,129.47,10.1
2020,6,Aragon,APIO,135.52,8.95
2020,6,Aragon,COLIFLOR,18.19,3.9
2020,6,Aragon,VERD./HORT. IV GAMA,734.62,71.53
2020,6,Aragon,PUERRO,84.69,21.97
2020,6,Asturias,TOTAL PATATAS,2701.68,73.68
2020,6,Asturias,PATATAS FRESCAS,2096.39,60.36
2020,6,Asturias,PATATAS CONGELADAS,50.62,6.97
2020,6,Asturias,PATATAS PROCESADAS,110.93,43.9
2020,6,Asturias,PATATAS FRITAS,80.03,41.88
2020,6,Asturias,T.HORTALIZAS FRESCAS,4590.4,98.19
2020,6,Asturias,TOMATES,1127.56,80.95
2020,6,Asturias,CEBOLLAS,700.26,75.24
2020,6,Asturias,AJOS,103.52,57.34
2020,6,Asturias,COLES,203.12,25.17
2020,6,Asturias,PEPINOS,97.64,23.52
2020,6,Asturias,JUDIAS VERDES,138.17,21.79
2020,6,Asturias,PIMIENTOS,465.78,78.95
2020,6,Asturias,CHAMPIÑONES+O.SETAS,104.58,33.81
2020,6,Asturias,LECHUGA/ESC./ENDIVIA,346.18,54.66
2020,6,Asturias,ESPARRAGOS,49.5,7.59
2020,6,Asturias,VERDURAS DE HOJA,44.33,15.09
2020,6,Asturias,BERENJENAS,146.54,29.02
2020,6,Asturias,ZANAHORIAS,279.43,56.9
2020,6,Asturias,CALABACINES,361.41,48.18
2020,6,Asturias,OTR.HORTALIZAS/VERD.,422.38,59.26
2020,6,Asturias,BROCOLI,61.98,19.28
2020,6,Asturias,ALCACHOFAS,7.03,1.81
2020,6,Asturias,APIO,24.68,6.93
2020,6,Asturias,COLIFLOR,13.72,2.68
2020,6,Asturias,VERD./HORT. IV GAMA,480.6,58.17
2020,6,Asturias,PUERRO,56.94,28.93
2020,6,Baleares,TOTAL PATATAS,3139.62,84.99
2020,6,Baleares,PATATAS FRESCAS,2195.64,72.22
2020,6,Baleares,PATATAS CONGELADAS,58.8,8.57
2020,6,Baleares,PATATAS PROCESADAS,177.03,57.46
2020,6,Baleares,PATATAS FRITAS,150.29,53.42
2020,6,Baleares,T.HORTALIZAS FRESCAS,6959.1,98.84
2020,6,Baleares,TOMATES,1793.04,91.52
2020,6,Baleares,CEBOLLAS,846.48,76.95
2020,6,Baleares,AJOS,74.95,26.1
2020,6,Baleares,COLES,139.22,19.78
2020,6,Baleares,PEPINOS,351.63,45.02
2020,6,Baleares,JUDIAS VERDES,121.96,30.07
2020,6,Baleares,PIMIENTOS,852.85,81.73
2020,6,Baleares,CHAMPIÑONES+O.SETAS,189.72,55.1
2020,6,Baleares,LECHUGA/ESC./ENDIVIA,466.25,79.14
2020,6,Baleares,ESPARRAGOS,91.1,16.71
2020,6,Baleares,VERDURAS DE HOJA,126.38,29.05
2020,6,Baleares,BERENJENAS,292.99,49.99
2020,6,Baleares,ZANAHORIAS,462.33,66.86
2020,6,Baleares,CALABACINES,451.61,56.52
2020,6,Baleares,OTR.HORTALIZAS/VERD.,698.6,74.57
2020,6,Baleares,BROCOLI,96.54,18.67
2020,6,Baleares,ALCACHOFAS,81.25,15.91
2020,6,Baleares,APIO,40.95,8.34
2020,6,Baleares,COLIFLOR,28.18,7.27
2020,6,Baleares,VERD./HORT. IV GAMA,679.97,71.34
2020,6,Baleares,PUERRO,76.63,31.07
2020,6,Canarias,TOTAL PATATAS,5638.42,73.63
2020,6,Canarias,PATATAS FRESCAS,4549.65,56.28
2020,6,Canarias,PATATAS CONGELADAS,235.63,9.73
2020,6,Canarias,PATATAS PROCESADAS,170.63,43.69
2020,6,Canarias,PATATAS FRITAS,150.13,42.87
2020,6,Canarias,T.HORTALIZAS FRESCAS,10959.67,98.13
2020,6,Canarias,TOMATES,2475.57,83.15
2020,6,Canarias,CEBOLLAS,1494.2,74.98
2020,6,Canarias,AJOS,130.16,43.81
2020,6,Canarias,COLES,192.93,20.5
2020,6,Canarias,PEPINOS,302.17,50.18
2020,6,Canarias,JUDIAS VERDES,145.14,24.11
2020,6,Canarias,PIMIENTOS,1177.19,77.62
2020,6,Canarias,CHAMPIÑONES+O.SETAS,237.53,37.18
2020,6,Canarias,LECHUGA/ESC./ENDIVIA,603.03,61.43
2020,6,Canarias,ESPARRAGOS,5.66,2.74
2020,6,Canarias,VERDURAS DE HOJA,81.65,18.59
2020,6,Canarias,BERENJENAS,208.66,19.91
2020,6,Canarias,ZANAHORIAS,862.94,63.56
2020,6,Canarias,CALABACINES,917.71,60.81
2020,6,Canarias,OTR.HORTALIZAS/VERD.,2125.11,80.37
2020,6,Canarias,BROCOLI,61.39,4.62
2020,6,Canarias,ALCACHOFAS,3.02,0.52
2020,6,Canarias,APIO,82.51,10.0
2020,6,Canarias,COLIFLOR,138.64,12.74
2020,6,Canarias,VERD./HORT. IV GAMA,1685.12,67.04
2020,6,Canarias,PUERRO,109.58,20.82
2020,6,Cantabria,TOTAL PATATAS,1410.87,80.28
2020,6,Cantabria,PATATAS FRESCAS,1049.5,60.39
2020,6,Cantabria,PATATAS CONGELADAS,46.6,13.6
